timestamp,link_type,tx_id,rx_id,received_power,path_loss,delay_spread,is_line_of_sight
22.0,V2V,vehicle_1,vehicle_0,-71.81,94.81,156.30,True
22.0,V2V,vehicle_1,vehicle_2,-79.58,102.58,382.63,True
22.0,V2V,vehicle_2,flow_east.1,-90.40,113.40,1329.60,True
22.0,V2V,vehicle_2,flow_west.0,-89.90,112.90,1254.58,True
22.0,V2V,vehicle_2,flow_west.1,-54.83,77.83,22.14,True
22.0,V2V,vehicle_2,vehicle_0,-75.02,98.02,226.33,True
22.0,V2V,vehicle_2,vehicle_1,-79.58,102.58,382.63,True
23.0,V2I,BS_1,flow_east.1,-84.29,114.29,1472.02,True
23.0,V2I,BS_1,flow_west.0,-84.40,114.40,1490.87,True
23.0,V2I,BS_1,flow_west.1,-75.24,105.24,519.79,True
23.0,V2I,BS_1,vehicle_0,-76.21,106.21,580.72,True
23.0,V2I,BS_1,vehicle_1,-77.42,107.42,667.67,True
23.0,V2I,BS_1,vehicle_2,-90.18,120.18,515.89,False
23.0,V2V,flow_east.1,flow_west.0,-56.28,79.28,26.17,True
23.0,V2V,flow_east.1,flow_west.1,-89.87,112.87,1251.05,True
23.0,V2V,flow_east.1,vehicle_0,-88.83,111.83,1109.40,True
23.0,V2V,flow_east.1,vehicle_1,-87.51,110.51,953.40,True
23.0,V2V,flow_east.1,vehicle_2,-90.45,113.45,1337.40,True
23.0,V2V,flow_west.0,flow_east.1,-56.28,79.28,26.17,True
23.0,V2V,flow_west.0,flow_west.1,-90.04,113.04,1274.90,True
23.0,V2V,flow_west.0,vehicle_0,-89.01,112.01,1133.35,True
23.0,V2V,flow_west.0,vehicle_1,-87.73,110.73,977.36,True
23.0,V2V,flow_west.0,vehicle_2,-90.61,113.61,1361.34,True
23.0,V2V,flow_west.1,flow_east.1,-89.87,112.87,1251.05,True
23.0,V2V,flow_west.1,flow_west.0,-90.04,113.04,1274.90,True
23.0,V2V,flow_west.1,vehicle_0,-70.97,93.97,142.00,True
23.0,V2V,flow_west.1,vehicle_1,-77.41,100.41,297.79,True
23.0,V2V,flow_west.1,vehicle_2,-66.72,89.72,87.06,True
23.0,V2V,vehicle_0,flow_east.1,-88.83,111.83,1109.40,True
23.0,V2V,vehicle_0,flow_west.0,-89.01,112.01,1133.35,True
23.0,V2V,vehicle_0,flow_west.1,-70.97,93.97,142.00,True
23.0,V2V,vehicle_0,vehicle_1,-71.79,94.79,156.00,True
23.0,V2V,vehicle_0,vehicle_2,-75.09,98.09,228.00,True
23.0,V2V,vehicle_1,flow_east.1,-87.51,110.51,953.40,True
23.0,V2V,vehicle_1,flow_west.0,-87.73,110.73,977.36,True
23.0,V2V,vehicle_1,flow_west.1,-77.41,100.41,297.79,True
23.0,V2V,vehicle_1,vehicle_0,-71.79,94.79,156.00,True
23.0,V2V,vehicle_1,vehicle_2,-79.61,102.61,384.00,True
23.0,V2V,vehicle_2,flow_east.1,-90.45,113.45,1337.40,True
23.0,V2V,vehicle_2,flow_west.0,-90.61,113.61,1361.34,True
23.0,V2V,vehicle_2,flow_west.1,-66.72,89.72,87.06,True
23.0,V2V,vehicle_2,vehicle_0,-75.09,98.09,228.00,True
23.0,V2V,vehicle_2,vehicle_1,-79.61,102.61,384.00,True
24.0,V2I,BS_1,flow_east.1,-84.03,114.03,1429.20,True
24.0,V2I,BS_1,flow_west.0,-84.69,114.69,1541.86,True
24.0,V2I,BS_1,flow_west.1,-75.50,105.50,535.43,True
24.0,V2I,BS_1,vehicle_0,-75.85,105.85,557.60,True
24.0,V2I,BS_1,vehicle_1,-77.00,107.00,636.52,True
24.0,V2I,BS_1,vehicle_2,-90.15,120.15,514.27,False
24.0,V2V,flow_east.1,flow_west.0,-69.81,92.81,124.23,True
24.0,V2V,flow_east.1,flow_west.1,-89.16,112.16,1151.98,True
24.0,V2V,flow_east.1,vehicle_0,-88.89,111.89,1117.80,True
24.0,V2V,flow_east.1,vehicle_1,-87.56,110.56,958.30,True
24.0,V2V,flow_east.1,vehicle_2,-90.49,113.49,1342.87,True
24.0,V2V,flow_west.0,flow_east.1,-69.81,92.81,124.23,True
24.0,V2V,flow_west.0,flow_west.1,-90.04,113.04,1275.70,True
24.0,V2V,flow_west.0,vehicle_0,-89.81,112.81,1241.61,True
24.0,V2V,flow_west.0,vehicle_1,-88.61,111.61,1082.12,True
24.0,V2V,flow_west.0,vehicle_2,-91.25,114.25,1466.67,True
24.0,V2V,flow_west.1,flow_east.1,-89.16,112.16,1151.98,True
24.0,V2V,flow_west.1,flow_west.0,-90.04,113.04,1275.70,True
24.0,V2V,flow_west.1,vehicle_0,-59.00,82.00,35.76,True
24.0,V2V,flow_west.1,vehicle_1,-73.68,96.68,193.93,True
24.0,V2V,flow_west.1,vehicle_2,-73.56,96.56,191.23,True
24.0,V2V,vehicle_0,flow_east.1,-88.89,111.89,1117.80,True
24.0,V2V,vehicle_0,flow_west.0,-89.81,112.81,1241.61,True
24.0,V2V,vehicle_0,flow_west.1,-59.00,82.00,35.76,True
24.0,V2V,vehicle_0,vehicle_1,-71.98,94.98,159.50,True
24.0,V2V,vehicle_0,vehicle_2,-74.97,97.97,225.07,True
24.0,V2V,vehicle_1,flow_east.1,-87.56,110.56,958.30,True
24.0,V2V,vehicle_1,flow_west.0,-88.61,111.61,1082.12,True
24.0,V2V,vehicle_1,flow_west.1,-73.68,96.68,193.93,True
24.0,V2V,vehicle_1,vehicle_0,-71.98,94.98,159.50,True
24.0,V2V,vehicle_1,vehicle_2,-79.63,102.63,384.57,True
24.0,V2V,vehicle_2,flow_east.1,-90.49,113.49,1342.87,True
24.0,V2V,vehicle_2,flow_west.0,-91.25,114.25,1466.67,True
24.0,V2V,vehicle_2,flow_west.1,-73.56,96.56,191.23,True
24.0,V2V,vehicle_2,vehicle_0,-74.97,97.97,225.07,True
24.0,V2V,vehicle_2,vehicle_1,-79.63,102.63,384.57,True
25.0,V2I,BS_1,flow_east.1,-83.77,113.77,1386.41,True
25.0,V2I,BS_1,flow_west.0,-84.96,114.96,1591.13,True
25.0,V2I,BS_1,flow_west.1,-75.83,105.83,555.77,True
25.0,V2I,BS_1,vehicle_0,-75.56,105.56,538.80,True
25.0,V2I,BS_1,vehicle_1,-76.60,106.60,607.68,True
25.0,V2I,BS_1,vehicle_2,-75.21,105.21,517.97,True
25.0,V2V,flow_east.1,flow_west.0,-74.86,97.86,222.02,True
25.0,V2V,flow_east.1,flow_west.1,-88.37,111.37,1052.72,True
25.0,V2V,flow_east.1,vehicle_0,-88.96,111.96,1126.53,True
25.0,V2V,flow_east.1,vehicle_1,-87.61,110.61,963.67,True
25.0,V2V,flow_east.1,vehicle_2,-90.53,113.53,1350.00,True
25.0,V2V,flow_west.0,flow_east.1,-74.86,97.86,222.02,True
25.0,V2V,flow_west.0,flow_west.1,-90.03,113.03,1274.43,True
25.0,V2V,flow_west.0,vehicle_0,-90.52,113.52,1348.34,True
25.0,V2V,flow_west.0,vehicle_1,-89.41,112.41,1185.48,True
25.0,V2V,flow_west.0,vehicle_2,-91.86,114.86,1571.80,True
25.0,V2V,flow_west.1,flow_east.1,-88.37,111.37,1052.72,True
25.0,V2V,flow_west.1,flow_west.0,-90.03,113.03,1274.43,True
25.0,V2V,flow_west.1,vehicle_0,-65.39,88.39,74.63,True
25.0,V2V,flow_west.1,vehicle_1,-66.98,89.98,89.64,True
25.0,V2V,flow_west.1,vehicle_2,-77.40,100.40,297.52,True
25.0,V2V,vehicle_0,flow_east.1,-88.96,111.96,1126.53,True
25.0,V2V,vehicle_0,flow_west.0,-90.52,113.52,1348.34,True
25.0,V2V,vehicle_0,flow_west.1,-65.39,88.39,74.63,True
25.0,V2V,vehicle_0,vehicle_1,-72.16,95.16,162.87,True
25.0,V2V,vehicle_0,vehicle_2,-74.91,97.91,223.47,True
25.0,V2V,vehicle_1,flow_east.1,-87.61,110.61,963.67,True
25.0,V2V,vehicle_1,flow_west.0,-89.41,112.41,1185.48,True
25.0,V2V,vehicle_1,flow_west.1,-66.98,89.98,89.64,True
25.0,V2V,vehicle_1,vehicle_0,-72.16,95.16,162.87,True
25.0,V2V,vehicle_1,vehicle_2,-79.67,102.67,386.33,True
25.0,V2V,vehicle_2,flow_east.1,-90.53,113.53,1350.00,True
25.0,V2V,vehicle_2,flow_west.0,-91.86,114.86,1571.80,True
25.0,V2V,vehicle_2,flow_west.1,-77.40,100.40,297.52,True
25.0,V2V,vehicle_2,vehicle_0,-74.91,97.91,223.47,True
25.0,V2V,vehicle_2,vehicle_1,-79.67,102.67,386.33,True
26.0,V2I,BS_1,flow_east.1,-83.50,113.50,1344.78,True
26.0,V2I,BS_1,flow_west.0,-85.24,115.24,1643.56,True
26.0,V2I,BS_1,flow_west.1,-76.20,106.20,579.95,True
26.0,V2I,BS_1,vehicle_0,-75.34,105.34,525.52,True
26.0,V2I,BS_1,vehicle_1,-76.23,106.23,582.27,True
26.0,V2I,BS_1,vehicle_2,-75.37,105.37,527.48,True
26.0,V2V,flow_east.1,flow_west.0,-78.09,101.09,322.04,True
26.0,V2V,flow_east.1,flow_west.1,-87.53,110.53,955.23,True
26.0,V2V,flow_east.1,vehicle_0,-89.02,112.02,1134.03,True
26.0,V2V,flow_east.1,vehicle_1,-87.66,110.66,969.37,True
26.0,V2V,flow_east.1,vehicle_2,-90.60,113.60,1360.30,True
26.0,V2V,flow_west.0,flow_east.1,-78.09,101.09,322.04,True
26.0,V2V,flow_west.0,flow_west.1,-90.05,113.05,1277.03,True
26.0,V2V,flow_west.0,vehicle_0,-91.19,114.19,1455.94,True
26.0,V2V,flow_west.0,vehicle_1,-90.15,113.15,1291.28,True
26.0,V2V,flow_west.0,vehicle_2,-92.44,115.44,1682.20,True
26.0,V2V,flow_west.1,flow_east.1,-87.53,110.53,955.23,True
26.0,V2V,flow_west.1,flow_west.0,-90.05,113.05,1277.03,True
26.0,V2V,flow_west.1,vehicle_0,-72.99,95.99,179.18,True
26.0,V2V,flow_west.1,vehicle_1,-52.92,75.92,17.76,True
26.0,V2V,flow_west.1,vehicle_2,-80.08,103.08,405.27,True
26.0,V2V,vehicle_0,flow_east.1,-89.02,112.02,1134.03,True
26.0,V2V,vehicle_0,flow_west.0,-91.19,114.19,1455.94,True
26.0,V2V,vehicle_0,flow_west.1,-72.99,95.99,179.18,True
26.0,V2V,vehicle_0,vehicle_1,-72.26,95.26,164.67,True
26.0,V2V,vehicle_0,vehicle_2,-75.02,98.02,226.27,True
26.0,V2V,vehicle_1,flow_east.1,-87.66,110.66,969.37,True
26.0,V2V,vehicle_1,flow_west.0,-90.15,113.15,1291.28,True
26.0,V2V,vehicle_1,flow_west.1,-52.92,75.92,17.76,True
26.0,V2V,vehicle_1,vehicle_0,-72.26,95.26,164.67,True
26.0,V2V,vehicle_1,vehicle_2,-79.77,102.77,390.93,True
26.0,V2V,vehicle_2,flow_east.1,-90.60,113.60,1360.30,True
26.0,V2V,vehicle_2,flow_west.0,-92.44,115.44,1682.20,True
26.0,V2V,vehicle_2,flow_west.1,-80.08,103.08,405.27,True
26.0,V2V,vehicle_2,vehicle_0,-75.02,98.02,226.27,True
26.0,V2V,vehicle_2,vehicle_1,-79.77,102.77,390.93,True
27.0,V2I,BS_1,flow_east.1,-83.24,113.24,1304.69,True
27.0,V2I,BS_1,flow_west.0,-85.51,115.51,1695.61,True
27.0,V2I,BS_1,flow_west.1,-76.59,106.59,607.08,True
27.0,V2I,BS_1,vehicle_0,-90.20,120.20,517.22,False
27.0,V2I,BS_1,vehicle_1,-75.90,105.90,560.43,True
27.0,V2I,BS_1,vehicle_2,-75.61,105.61,542.30,True
27.0,V2V,flow_east.1,flow_west.0,-80.39,103.39,420.10,True
27.0,V2V,flow_east.1,flow_west.1,-86.62,109.62,860.30,True
27.0,V2V,flow_east.1,vehicle_0,-89.09,112.09,1143.13,True
27.0,V2V,flow_east.1,vehicle_1,-87.72,110.72,976.17,True
27.0,V2V,flow_east.1,vehicle_2,-90.67,113.67,1371.43,True
27.0,V2V,flow_west.0,flow_east.1,-80.39,103.39,420.10,True
27.0,V2V,flow_west.0,flow_west.1,-90.07,113.07,1280.20,True
27.0,V2V,flow_west.0,vehicle_0,-91.81,114.81,1563.14,True
27.0,V2V,flow_west.0,vehicle_1,-90.83,113.83,1396.17,True
27.0,V2V,flow_west.0,vehicle_2,-92.99,115.99,1791.43,True
27.0,V2V,flow_west.1,flow_east.1,-86.62,109.62,860.30,True
27.0,V2V,flow_west.1,flow_west.0,-90.07,113.07,1280.20,True
27.0,V2V,flow_west.1,vehicle_0,-76.97,99.97,283.10,True
27.0,V2V,flow_west.1,vehicle_1,-69.25,92.25,116.42,True
27.0,V2V,flow_west.1,vehicle_2,-82.10,105.10,511.31,True
27.0,V2V,vehicle_0,flow_east.1,-89.09,112.09,1143.13,True
27.0,V2V,vehicle_0,flow_west.0,-91.81,114.81,1563.14,True
27.0,V2V,vehicle_0,flow_west.1,-76.97,99.97,283.10,True
27.0,V2V,vehicle_0,vehicle_1,-72.38,95.38,166.97,True
27.0,V2V,vehicle_0,vehicle_2,-75.10,98.10,228.30,True
27.0,V2V,vehicle_1,flow_east.1,-87.72,110.72,976.17,True
27.0,V2V,vehicle_1,flow_west.0,-90.83,113.83,1396.17,True
27.0,V2V,vehicle_1,flow_west.1,-69.25,92.25,116.42,True
27.0,V2V,vehicle_1,vehicle_0,-72.38,95.38,166.97,True
27.0,V2V,vehicle_1,vehicle_2,-79.87,102.87,395.27,True
27.0,V2V,vehicle_2,flow_east.1,-90.67,113.67,1371.43,True
27.0,V2V,vehicle_2,flow_west.0,-92.99,115.99,1791.43,True
27.0,V2V,vehicle_2,flow_west.1,-82.10,105.10,511.31,True
27.0,V2V,vehicle_2,vehicle_0,-75.10,98.10,228.30,True
27.0,V2V,vehicle_2,vehicle_1,-79.87,102.87,395.27,True
28.0,V2I,BS_1,flow_east.1,-82.97,112.97,1264.71,True
28.0,V2I,BS_1,flow_west.1,-77.04,107.04,639.37,True
28.0,V2I,BS_1,vehicle_0,-90.15,120.15,514.19,False
28.0,V2I,BS_1,vehicle_1,-75.62,105.62,542.95,True
28.0,V2I,BS_1,vehicle_2,-75.92,105.92,561.74,True
28.0,V2V,flow_east.1,flow_west.1,-85.56,108.56,761.74,True
28.0,V2V,flow_east.1,vehicle_0,-89.16,112.16,1152.87,True
28.0,V2V,flow_east.1,vehicle_1,-87.76,110.76,981.10,True
28.0,V2V,flow_east.1,vehicle_2,-90.74,113.74,1381.67,True
28.0,V2V,flow_west.1,flow_east.1,-85.56,108.56,761.74,True
28.0,V2V,flow_west.1,vehicle_0,-79.78,102.78,391.35,True
28.0,V2V,flow_west.1,vehicle_1,-74.76,97.76,219.69,True
28.0,V2V,flow_west.1,vehicle_2,-83.78,106.78,620.09,True
28.0,V2V,vehicle_0,flow_east.1,-89.16,112.16,1152.87,True
28.0,V2V,vehicle_0,flow_west.1,-79.78,102.78,391.35,True
28.0,V2V,vehicle_0,vehicle_1,-72.63,95.63,171.77,True
28.0,V2V,vehicle_0,vehicle_2,-75.12,98.12,228.80,True
28.0,V2V,vehicle_1,flow_east.1,-87.76,110.76,981.10,True
28.0,V2V,vehicle_1,flow_west.1,-74.76,97.76,219.69,True
28.0,V2V,vehicle_1,vehicle_0,-72.63,95.63,171.77,True
28.0,V2V,vehicle_1,vehicle_2,-79.98,102.98,400.57,True
28.0,V2V,vehicle_2,flow_east.1,-90.74,113.74,1381.67,True
28.0,V2V,vehicle_2,flow_west.1,-83.78,106.78,620.09,True
28.0,V2V,vehicle_2,vehicle_0,-75.12,98.12,228.80,True
28.0,V2V,vehicle_2,vehicle_1,-79.98,102.98,400.57,True
29.0,V2I,BS_1,flow_east.1,-82.67,112.67,1222.74,True
29.0,V2I,BS_1,flow_west.1,-77.51,107.51,674.38,True
29.0,V2I,BS_1,vehicle_0,-90.19,120.19,516.74,False
29.0,V2I,BS_1,vehicle_1,-75.40,105.40,529.51,True
29.0,V2I,BS_1,vehicle_2,-76.28,106.28,585.46,True
29.0,V2V,flow_east.1,flow_west.1,-84.33,107.33,661.05,True
29.0,V2V,flow_east.1,vehicle_0,-89.22,112.22,1160.73,True
29.0,V2V,flow_east.1,vehicle_1,-87.78,110.78,982.90,True
29.0,V2V,flow_east.1,vehicle_2,-90.78,113.78,1389.33,True
29.0,V2V,flow_west.1,flow_east.1,-84.33,107.33,661.05,True
29.0,V2V,flow_west.1,vehicle_0,-81.90,104.90,499.88,True
29.0,V2V,flow_west.1,vehicle_1,-78.09,101.09,322.11,True
29.0,V2V,flow_west.1,vehicle_2,-85.18,108.18,728.44,True
29.0,V2V,vehicle_0,flow_east.1,-89.22,112.22,1160.73,True
29.0,V2V,vehicle_0,flow_west.1,-81.90,104.90,499.88,True
29.0,V2V,vehicle_0,vehicle_1,-72.93,95.93,177.83,True
29.0,V2V,vehicle_0,vehicle_2,-75.11,98.11,228.60,True
29.0,V2V,vehicle_1,flow_east.1,-87.78,110.78,982.90,True
29.0,V2V,vehicle_1,flow_west.1,-78.09,101.09,322.11,True
29.0,V2V,vehicle_1,vehicle_0,-72.93,95.93,177.83,True
29.0,V2V,vehicle_1,vehicle_2,-80.11,103.11,406.43,True
29.0,V2V,vehicle_2,flow_east.1,-90.78,113.78,1389.33,True
29.0,V2V,vehicle_2,flow_west.1,-85.18,108.18,728.44,True
29.0,V2V,vehicle_2,vehicle_0,-75.11,98.11,228.60,True
29.0,V2V,vehicle_2,vehicle_1,-80.11,103.11,406.43,True
30.0,V2I,BS_1,flow_east.1,-82.39,112.39,1183.44,True
30.0,V2I,BS_1,flow_east.2,-76.42,106.42,595.22,True
30.0,V2I,BS_1,flow_west.1,-77.98,107.98,712.04,True
30.0,V2I,BS_1,flow_west.2,-85.02,115.02,1602.52,True
30.0,V2I,BS_1,vehicle_0,-75.33,105.33,525.10,True
30.0,V2I,BS_1,vehicle_1,-75.25,105.25,520.09,True
30.0,V2I,BS_1,vehicle_2,-76.68,106.68,613.27,True
30.0,V2V,flow_east.1,flow_east.2,-90.63,113.63,1365.73,True
30.0,V2V,flow_east.1,flow_west.1,-82.93,105.93,562.73,True
30.0,V2V,flow_east.1,flow_west.2,-96.18,119.18,2587.22,True
30.0,V2V,flow_east.1,vehicle_0,-89.31,112.31,1172.40,True
30.0,V2V,flow_east.1,vehicle_1,-87.82,110.82,987.77,True
30.0,V2V,flow_east.1,vehicle_2,-90.85,113.85,1400.13,True
30.0,V2V,flow_east.2,flow_east.1,-90.63,113.63,1365.73,True
30.0,V2V,flow_east.2,flow_west.1,-86.02,109.02,803.17,True
30.0,V2V,flow_east.2,flow_west.2,-89.67,112.67,1221.51,True
30.0,V2V,flow_east.2,vehicle_0,-73.65,96.65,193.33,True
30.0,V2V,flow_east.2,vehicle_1,-79.48,102.48,377.97,True
30.0,V2V,flow_east.2,vehicle_2,-58.66,81.66,34.40,True
30.0,V2V,flow_west.1,flow_east.1,-82.93,105.93,562.73,True
30.0,V2V,flow_west.1,flow_east.2,-86.02,109.02,803.17,True
30.0,V2V,flow_west.1,flow_west.2,-94.05,117.05,2024.57,True
30.0,V2V,flow_west.1,vehicle_0,-83.63,106.63,609.86,True
30.0,V2V,flow_west.1,vehicle_1,-80.50,103.50,425.27,True
30.0,V2V,flow_west.1,vehicle_2,-86.39,109.39,837.57,True
30.0,V2V,flow_west.2,flow_east.1,-96.18,119.18,2587.22,True
30.0,V2V,flow_west.2,flow_east.2,-89.67,112.67,1221.51,True
30.0,V2V,flow_west.2,flow_west.1,-94.05,117.05,2024.57,True
30.0,V2V,flow_west.2,vehicle_0,-90.94,113.94,1414.84,True
30.0,V2V,flow_west.2,vehicle_1,-92.01,115.01,1599.47,True
30.0,V2V,flow_west.2,vehicle_2,-89.42,112.42,1187.11,True
30.0,V2V,vehicle_0,flow_east.1,-89.31,112.31,1172.40,True
30.0,V2V,vehicle_0,flow_east.2,-73.65,96.65,193.33,True
30.0,V2V,vehicle_0,flow_west.1,-83.63,106.63,609.86,True
30.0,V2V,vehicle_0,flow_west.2,-90.94,113.94,1414.84,True
30.0,V2V,vehicle_0,vehicle_1,-73.25,96.25,184.63,True
30.0,V2V,vehicle_0,vehicle_2,-75.08,98.08,227.73,True
30.0,V2V,vehicle_1,flow_east.1,-87.82,110.82,987.77,True
30.0,V2V,vehicle_1,flow_east.2,-79.48,102.48,377.97,True
30.0,V2V,vehicle_1,flow_west.1,-80.50,103.50,425.27,True
30.0,V2V,vehicle_1,flow_west.2,-92.01,115.01,1599.47,True
30.0,V2V,vehicle_1,vehicle_0,-73.25,96.25,184.63,True
30.0,V2V,vehicle_1,vehicle_2,-80.23,103.23,412.37,True
30.0,V2V,vehicle_2,flow_east.1,-90.85,113.85,1400.13,True
30.0,V2V,vehicle_2,flow_east.2,-58.66,81.66,34.40,True
30.0,V2V,vehicle_2,flow_west.1,-86.39,109.39,837.57,True
30.0,V2V,vehicle_2,flow_west.2,-89.42,112.42,1187.11,True
30.0,V2V,vehicle_2,vehicle_0,-75.08,98.08,227.73,True
30.0,V2V,vehicle_2,vehicle_1,-80.23,103.23,412.37,True
31.0,V2I,BS_1,flow_east.1,-82.09,112.09,1143.79,True
31.0,V2I,BS_1,flow_east.2,-76.73,106.73,616.78,True
31.0,V2I,BS_1,flow_west.1,-78.44,108.44,751.23,True
31.0,V2I,BS_1,flow_west.2,-84.76,114.76,1555.45,True
31.0,V2I,BS_1,vehicle_0,-75.55,105.55,538.56,True
31.0,V2I,BS_1,vehicle_1,-90.16,120.16,515.01,False
31.0,V2I,BS_1,vehicle_2,-77.09,107.09,642.81,True
31.0,V2V,flow_east.1,flow_east.2,-90.61,113.61,1362.33,True
31.0,V2V,flow_east.1,flow_west.1,-81.27,104.27,464.49,True
31.0,V2V,flow_east.1,flow_west.2,-95.86,118.86,2493.36,True
31.0,V2V,flow_east.1,vehicle_0,-89.38,112.38,1181.90,True
31.0,V2V,flow_east.1,vehicle_1,-87.86,110.86,992.63,True
31.0,V2V,flow_east.1,vehicle_2,-90.90,113.90,1407.47,True
31.0,V2V,flow_east.2,flow_east.1,-90.61,113.61,1362.33,True
31.0,V2V,flow_east.2,flow_west.1,-86.99,109.99,898.03,True
31.0,V2V,flow_east.2,flow_west.2,-89.00,112.00,1131.05,True
31.0,V2V,flow_east.2,vehicle_0,-73.05,96.05,180.43,True
31.0,V2V,flow_east.2,vehicle_1,-79.28,102.28,369.70,True
31.0,V2V,flow_east.2,vehicle_2,-61.02,84.02,45.13,True
31.0,V2V,flow_west.1,flow_east.1,-81.27,104.27,464.49,True
31.0,V2V,flow_west.1,flow_east.2,-86.99,109.99,898.03,True
31.0,V2V,flow_west.1,flow_west.2,-94.07,117.07,2028.97,True
31.0,V2V,flow_west.1,vehicle_0,-85.05,108.05,717.61,True
31.0,V2V,flow_west.1,vehicle_1,-82.39,105.39,528.37,True
31.0,V2V,flow_west.1,vehicle_2,-87.42,110.42,943.16,True
31.0,V2V,flow_west.2,flow_east.1,-95.86,118.86,2493.36,True
31.0,V2V,flow_west.2,flow_east.2,-89.00,112.00,1131.05,True
31.0,V2V,flow_west.2,flow_west.1,-94.07,117.07,2028.97,True
31.0,V2V,flow_west.2,vehicle_0,-90.28,113.28,1311.48,True
31.0,V2V,flow_west.2,vehicle_1,-91.45,114.45,1500.74,True
31.0,V2V,flow_west.2,vehicle_2,-88.64,111.64,1085.92,True
31.0,V2V,vehicle_0,flow_east.1,-89.38,112.38,1181.90,True
31.0,V2V,vehicle_0,flow_east.2,-73.05,96.05,180.43,True
31.0,V2V,vehicle_0,flow_west.1,-85.05,108.05,717.61,True
31.0,V2V,vehicle_0,flow_west.2,-90.28,113.28,1311.48,True
31.0,V2V,vehicle_0,vehicle_1,-73.47,96.47,189.27,True
31.0,V2V,vehicle_0,vehicle_2,-74.99,97.99,225.57,True
31.0,V2V,vehicle_1,flow_east.1,-87.86,110.86,992.63,True
31.0,V2V,vehicle_1,flow_east.2,-79.28,102.28,369.70,True
31.0,V2V,vehicle_1,flow_west.1,-82.39,105.39,528.37,True
31.0,V2V,vehicle_1,flow_west.2,-91.45,114.45,1500.74,True
31.0,V2V,vehicle_1,vehicle_0,-73.47,96.47,189.27,True
31.0,V2V,vehicle_1,vehicle_2,-80.28,103.28,414.83,True
31.0,V2V,vehicle_2,flow_east.1,-90.90,113.90,1407.47,True
31.0,V2V,vehicle_2,flow_east.2,-61.02,84.02,45.13,True
31.0,V2V,vehicle_2,flow_west.1,-87.42,110.42,943.16,True
31.0,V2V,vehicle_2,flow_west.2,-88.64,111.64,1085.92,True
31.0,V2V,vehicle_2,vehicle_0,-74.99,97.99,225.57,True
31.0,V2V,vehicle_2,vehicle_1,-80.28,103.28,414.83,True
32.0,V2I,BS_1,flow_east.1,-81.79,111.79,1104.31,True
32.0,V2I,BS_1,flow_east.2,-77.06,107.06,640.56,True
32.0,V2I,BS_1,flow_west.1,-78.91,108.91,792.91,True
32.0,V2I,BS_1,flow_west.2,-84.50,114.50,1509.52,True
32.0,V2I,BS_1,vehicle_0,-75.83,105.83,556.01,True
32.0,V2I,BS_1,vehicle_1,-90.16,120.16,514.65,False
32.0,V2I,BS_1,vehicle_2,-77.52,107.52,675.17,True
32.0,V2V,flow_east.1,flow_east.2,-90.59,113.59,1359.30,True
32.0,V2V,flow_east.1,flow_west.1,-79.18,102.18,365.09,True
32.0,V2V,flow_east.1,flow_west.2,-95.53,118.53,2400.32,True
32.0,V2V,flow_east.1,vehicle_0,-89.43,112.43,1188.87,True
32.0,V2V,flow_east.1,vehicle_1,-87.92,110.92,999.07,True
32.0,V2V,flow_east.1,vehicle_2,-90.94,113.94,1414.87,True
32.0,V2V,flow_east.2,flow_east.1,-90.59,113.59,1359.30,True
32.0,V2V,flow_east.2,flow_west.1,-87.88,110.88,994.42,True
32.0,V2V,flow_east.2,flow_west.2,-88.28,111.28,1041.05,True
32.0,V2V,flow_east.2,vehicle_0,-72.56,95.56,170.43,True
32.0,V2V,flow_east.2,vehicle_1,-79.06,102.06,360.23,True
32.0,V2V,flow_east.2,vehicle_2,-62.82,85.82,55.57,True
32.0,V2V,flow_west.1,flow_east.1,-79.18,102.18,365.09,True
32.0,V2V,flow_west.1,flow_east.2,-87.88,110.88,994.42,True
32.0,V2V,flow_west.1,flow_west.2,-94.10,117.10,2035.37,True
32.0,V2V,flow_west.1,vehicle_0,-86.25,109.25,824.00,True
32.0,V2V,flow_west.1,vehicle_1,-83.97,106.97,634.22,True
32.0,V2V,flow_west.1,vehicle_2,-88.35,111.35,1049.99,True
32.0,V2V,flow_west.2,flow_east.1,-95.53,118.53,2400.32,True
32.0,V2V,flow_west.2,flow_east.2,-88.28,111.28,1041.05,True
32.0,V2V,flow_west.2,flow_west.1,-94.10,117.10,2035.37,True
32.0,V2V,flow_west.2,vehicle_0,-89.59,112.59,1211.48,True
32.0,V2V,flow_west.2,vehicle_1,-90.86,113.86,1401.27,True
32.0,V2V,flow_west.2,vehicle_2,-87.80,110.80,985.49,True
32.0,V2V,vehicle_0,flow_east.1,-89.43,112.43,1188.87,True
32.0,V2V,vehicle_0,flow_east.2,-72.56,95.56,170.43,True
32.0,V2V,vehicle_0,flow_west.1,-86.25,109.25,824.00,True
32.0,V2V,vehicle_0,flow_west.2,-89.59,112.59,1211.48,True
32.0,V2V,vehicle_0,vehicle_1,-73.49,96.49,189.80,True
32.0,V2V,vehicle_0,vehicle_2,-75.01,98.01,226.00,True
32.0,V2V,vehicle_1,flow_east.1,-87.92,110.92,999.07,True
32.0,V2V,vehicle_1,flow_east.2,-79.06,102.06,360.23,True
32.0,V2V,vehicle_1,flow_west.1,-83.97,106.97,634.22,True
32.0,V2V,vehicle_1,flow_west.2,-90.86,113.86,1401.27,True
