timestamp,link_type,tx_id,rx_id,received_power,path_loss,delay_spread,is_line_of_sight,num_paths,p_tot_watts,p_max_watts,dominance,k_factor,k_factor_db,prop_mode,received_power_watts,snr,snr_db,theoretical_throughput_bps,theoretical_throughput_mbps,mcs_index,spectral_efficiency_bpshz,throughput_mbps_mcs
16.0,V2V,ns_1,ns_6,-68.63,91.63,0.16,True,2,1.369711241671e-10,1.110837664295e-10,0.811001,4.291043,6.33,D,1.3708817661648548e-10,342.5491669577348,25.34722915699808,842437277.4553422,842.4372774553422,7,5.5,550.0
16.0,V2V,ns_1,ns_7,-70.07,93.07,0.13,True,2,9.831179633149e-11,8.475484455813001e-11,0.862102,6.251763,7.96,D,9.840111057611346e-11,245.8798365220226,23.90722915699808,794766520.1477858,794.7665201477857,6,4.4,440.00000000000006
16.0,V2V,ns_1,ns_8,-73.31,96.31,0.06,True,2,4.669011162725001e-11,4.382489137306e-11,0.938633,15.29547,11.85,D,4.6665938031428824e-11,116.6065418076682,20.66722915699807,687782450.1402991,687.782450140299,6,4.4,440.00000000000006
16.0,V2V,ns_1,ns_9,-74.05,97.05,0.06,True,2,3.935503456666e-11,3.6820813312910005e-11,0.935606,14.529439,11.62,D,3.935500754557781e-11,98.33834968909994,19.927229156998077,663427887.4326816,663.4278874326816,5,3.3,330.0
16.0,V2V,ns_1,ns_10,-74.08,97.08,0.09,True,2,3.911909526158e-11,3.093232515593e-11,0.790722,3.778331,5.77,D,3.9084089579240246e-11,97.66139325147488,19.89722915699808,662441375.5449051,662.4413755449051,5,3.3,330.0
16.0,V2V,ns_1,ns_11,-74.67,97.67,0.09,True,2,3.415417497978e-11,2.60132744571e-11,0.761643,3.19538,5.05,D,3.411929116219281e-11,85.2556001054293,19.307229156998066,643054622.102269,643.054622102269,5,3.3,330.0
16.0,V2V,ns_1,ns_12,-77.17,100.17,0.03,True,2,1.920323666721e-11,1.875109259677e-11,0.976455,41.4715,16.18,D,1.9186687406702872e-11,47.94274714318558,16.80722915699807,561302317.6660594,561.3023176660594,5,3.3,330.0
16.0,V2V,ns_1,ns_13,-75.59,98.59,0.08,True,2,2.7622146860600004e-11,1.6364808224340002e-11,0.592452,1.453701,1.62,D,2.7605778562203447e-11,68.97995642729497,18.387229156998075,612886986.1177827,612.8869861177827,5,3.3,330.0
16.0,V2V,ns_1,wn_0,-92.49,115.49,300.71,False,1,5.635819819507999e-13,5.635819819507999e-13,1.0,inf,inf,D,5.63637655825956e-13,1.4083899445925936,1.4872291569980858,126806899.90678383,126.80689990678384,2,0.88,88.0
16.0,V2V,ns_1,wn_1,-92.92,115.92,315.82,False,1,5.109440265435999e-13,5.109440265435999e-13,1.0,inf,inf,D,5.105049999754065e-13,1.2756246875947186,1.057229156998075,118626263.76118584,118.62626376118584,2,0.88,88.0
16.0,V2V,ns_1,wn_2,-93.38,116.38,333.33,False,1,4.58685089726e-13,4.58685089726e-13,1.0,inf,inf,D,4.591980128368695e-13,1.1474213214314577,0.5972291569980812,110260527.39667448,110.26052739667448,2,0.88,88.0
16.0,V2V,ns_2,we_0,-90.86,113.86,249.39,False,1,8.194105673189999e-13,8.194105673189999e-13,1.0,inf,inf,D,8.203515443298178e-13,2.049853933857615,3.1172291569980697,160874014.95786774,160.87401495786773,2,0.88,88.0
16.0,V2V,ns_2,we_1,-91.06,114.06,255.03,False,1,7.835500698378999e-13,7.835500698378999e-13,1.0,inf,inf,D,7.83429642766212e-13,1.9575953092608993,2.917229156998075,156442466.05287167,156.44246605287168,2,0.88,88.0
16.0,V2V,ns_2,we_2,-91.29,114.29,261.93,False,1,7.428487812724999e-13,7.428487812724999e-13,1.0,inf,inf,D,7.430191378966989e-13,1.85661953497426,2.68722915699806,151430890.06225082,151.43089006225082,2,0.88,88.0
16.0,V2V,ns_2,we_3,-91.56,114.56,270.16,False,1,6.982618148401999e-13,6.982618148401999e-13,1.0,inf,inf,D,6.982324040771704e-13,1.7447086558649934,2.4172291569980677,145665301.87947774,145.66530187947774,2,0.88,88.0
16.0,V2V,ns_2,we_4,-93.0,116.0,318.78,False,1,5.015161235521999e-13,5.015161235521999e-13,1.0,inf,inf,D,5.011872336272716e-13,1.252341913111623,0.9772291569980665,117142585.0023893,117.1425850023893,2,0.88,88.0
16.0,V2V,ns_2,we_5,-93.26,116.26,328.4,False,1,4.725721345589e-13,4.725721345589e-13,1.0,inf,inf,D,4.720630412635899e-13,1.17956781924935,0.7172291569980678,112404209.5168152,112.4042095168152,2,0.88,88.0
16.0,V2V,ns_2,ew_0,-91.25,114.25,260.81,False,1,7.492070680210999e-13,7.492070680210999e-13,1.0,inf,inf,D,7.498942093324559e-13,1.87379862401913,2.727229156998074,152295897.12219435,152.29589712219436,2,0.88,88.0
16.0,V2V,ns_2,ew_1,-91.48,114.48,267.6,False,1,7.116975347427999e-13,7.116975347427999e-13,1.0,inf,inf,D,7.112135136533297e-13,1.77714521152756,2.4972291569980767,147360261.48497826,147.36026148497825,2,0.88,88.0
16.0,V2V,ns_2,ew_2,-91.74,114.74,275.73,False,1,6.703243578006999e-13,6.703243578006999e-13,1.0,inf,inf,D,6.698846094165273e-13,1.6738745862481936,2.2372291569980787,141893179.9746551,141.89317997465508,2,0.88,88.0
16.0,V2V,ns_2,ew_3,-92.03,115.03,285.29,False,1,6.261787835274999e-13,6.261787835274999e-13,1.0,inf,inf,D,6.266138646723362e-13,1.5657517857879464,1.9472291569980793,135938160.89569572,135.93816089569572,2,0.88,88.0
16.0,V2V,ns_2,ns_0,-55.34,78.34,7.26,True,10,2.926877441893e-09,2.873349692514e-09,0.981712,53.679628,17.3,D,2.9241523778433312e-09,7306.727580817917,38.63722915699807,1283520713.8505917,1283.5207138505916,7,5.5,550.0
16.0,V2V,ns_2,ns_1,-49.81,72.81,5.43,True,10,1.044787286195e-08,1.008386199226e-08,0.965159,27.70209,14.43,D,1.0447202192208004e-08,26104.953004017996,44.16722915699808,1467209120.51219,1467.20912051219,7,5.5,550.0
16.0,V2V,ns_2,ns_3,-50.92,73.92,4.92,True,10,8.094357558407e-09,7.944189222491e-09,0.981448,52.901893,17.23,D,8.090958991783813e-09,20217.28883504201,43.05722915699807,1430337328.016999,1430.337328016999,7,5.5,550.0
16.0,V2V,ns_2,ns_4,-64.66,87.66,4.33,True,4,3.420151039296e-10,2.668048188361e-10,0.780097,3.547451,5.5,D,3.4197944251370937e-10,854.5213456114677,29.31722915699808,974066004.077653,974.066004077653,7,5.5,550.0
16.0,V2V,ns_2,ns_5,-67.05,90.05,0.1,True,2,1.971277413437e-10,1.905601491029e-10,0.966684,29.015222,14.63,D,1.972422736114853e-10,492.8592544015125,26.927229156998074,894795613.4604143,894.7956134604143,7,5.5,550.0
16.0,V2V,ns_2,ns_6,-67.21,90.21,0.21,True,2,1.900015788362e-10,1.386637312998e-10,0.729803,2.701004,4.32,D,1.9010782799233035e-10,475.0320539538489,26.767229156998084,889491491.1466104,889.4914911466104,7,5.5,550.0
16.0,V2V,ns_2,ns_7,-69.49,92.49,0.11,True,2,1.124014636879e-10,1.027272313788e-10,0.913931,10.618644,10.26,D,1.1246049739669267e-10,281.0107381226703,24.487229156998076,813960628.6942694,813.9606286942694,6,4.4,440.00000000000006
16.0,V2V,ns_2,ns_8,-72.58,95.58,0.08,True,2,5.5225363917070005e-11,5.02292686974e-11,0.909533,10.053705,10.02,D,5.5207743928075734e-11,137.95038462787537,21.397229156998073,711842601.7835765,711.8426017835765,6,4.4,440.00000000000006
16.0,V2V,ns_2,ns_9,-72.69,95.69,0.11,True,2,5.384872367e-11,4.170927782881e-11,0.774564,3.435847,5.36,D,5.382697825162882e-11,134.50019553130636,21.287229156998073,708215112.3212488,708.2151123212487,6,4.4,440.00000000000006
16.0,V2V,ns_2,ns_10,-72.5,95.5,0.11,True,2,5.618618533942e-11,3.4665924518000004e-11,0.616983,1.610851,2.07,D,5.6234132519034906e-11,140.51507376070688,21.47722915699807,714481192.2560322,714.4811922560323,6,4.4,440.00000000000006
16.0,V2V,ns_2,ns_11,-73.56,96.56,0.1,True,2,4.408634564231e-11,2.8871609462750003e-11,0.654888,1.897608,2.78,D,4.4055486350655335e-11,110.08367403961851,20.417229156998076,679550298.9284675,679.5502989284676,6,4.4,440.00000000000006
16.0,V2V,ns_2,ns_12,-74.6,97.6,0.09,True,2,3.4675254605220005e-11,2.047922023956e-11,0.5906,1.442601,1.59,D,3.467368504525324e-11,86.64089216704956,19.377229156998084,645353226.5642091,645.3532265642091,5,3.3,330.0
16.0,V2V,ns_2,ns_13,-76.58,99.58,0.07,True,2,2.1964099328240003e-11,1.7767491792100002e-11,0.808933,4.233775,6.27,D,2.1978598727848276e-11,54.91903730097019,17.39722915699808,580526761.8457086,580.5267618457086,5,3.3,330.0
16.0,V2V,ns_2,ns_14,-77.4,100.4,0.06,True,2,1.820762193883e-11,1.540707525607e-11,0.846188,5.501453,7.4,D,1.8197008586099822e-11,45.469786571963574,16.57722915699807,553822111.3691739,553.8221113691739,5,3.3,330.0
16.0,V2V,ns_2,wn_0,-92.71,115.71,308.34,False,1,5.360361430995e-13,5.360361430995e-13,1.0,inf,inf,D,5.357966575133429e-13,1.3388222326670236,1.267229156998084,122578221.06445828,122.57822106445828,2,0.88,88.0
16.0,V2V,ns_2,wn_1,-93.11,116.11,323.1,False,1,4.881838163887e-13,4.881838163887e-13,1.0,inf,inf,D,4.886523593428338e-13,1.2210203881630024,0.8672291569980738,115122263.63638005,115.12226363638004,2,0.88,88.0
16.0,V2V,ns_3,we_0,-91.25,114.25,260.59,False,1,7.504991500413999e-13,7.504991500413999e-13,1.0,inf,inf,D,7.498942093324559e-13,1.87379862401913,2.727229156998074,152295897.12219435,152.29589712219436,2,0.88,88.0
16.0,V2V,ns_3,we_1,-91.42,114.42,266.0,False,1,7.203055457347e-13,7.203055457347e-13,1.0,inf,inf,D,7.211074791829005e-13,1.8018677640752137,2.557229156998079,148638886.8468679,148.63888684686788,2,0.88,88.0
16.0,V2V,ns_3,we_2,-91.64,114.64,272.61,False,1,6.857647070234999e-13,6.857647070234999e-13,1.0,inf,inf,D,6.854882264526622e-13,1.712864134064623,2.337229156998077,143981679.62303627,143.98167962303626,2,0.88,88.0
16.0,V2V,ns_3,we_3,-91.89,114.89,280.53,False,1,6.475909322751999e-13,6.475909322751999e-13,1.0,inf,inf,D,6.471426157485831e-13,1.6170480153637756,2.087229156998073,138794039.39662817,138.79403939662816,2,0.88,88.0
16.0,V2V,ns_3,we_4,-93.23,116.23,327.61,False,1,4.748313395314e-13,4.748313395314e-13,1.0,inf,inf,D,4.753352259428049e-13,1.1877441927606318,0.7472291569980699,112944405.7412483,112.94440574124827,2,0.88,88.0
16.0,V2V,ns_3,ew_0,-91.59,114.59,270.98,False,1,6.940378620064999e-13,6.940378620064999e-13,1.0,inf,inf,D,6.934258060165682e-13,1.7326981659584406,2.3872291569980666,145032611.90185964,145.03261190185964,2,0.88,88.0
16.0,V2V,ns_3,ew_1,-91.79,114.79,277.52,False,1,6.617299928225999e-13,6.617299928225999e-13,1.0,inf,inf,D,6.622165037017616e-13,1.6547139023032518,2.18722915699807,140855639.0608121,140.85563906081208,2,0.88,88.0
16.0,V2V,ns_3,ew_2,-92.04,115.04,285.37,False,1,6.258158280537999e-13,6.258158280537999e-13,1.0,inf,inf,D,6.251726927756849e-13,1.562150656610907,1.9372291569980673,135735530.9854064,135.7355309854064,2,0.88,88.0
16.0,V2V,ns_3,ew_3,-92.31,115.31,294.61,False,1,5.871690310420999e-13,5.871690310420999e-13,1.0,inf,inf,D,5.874893525297769e-13,1.4679893866311264,1.6672291569980746,130333619.03189498,130.33361903189498,2,0.88,88.0
16.0,V2V,ns_3,ns_0,-59.36,82.36,9.63,True,10,1.157932595463e-09,1.120429021644e-09,0.967612,29.87526,14.75,D,1.1587773561551262e-09,2895.495642566532,34.61722915699808,1150009277.9310205,1150.0092779310205,7,5.5,550.0
16.0,V2V,ns_3,ns_1,-56.31,79.31,9.17,True,10,2.339476807775e-09,2.229642644355e-09,0.953052,20.300083,13.07,D,2.3388372386593535e-09,5844.171011142812,37.66722915699808,1251302951.8712184,1251.3029518712185,7,5.5,550.0
16.0,V2V,ns_3,ns_2,-50.92,73.92,4.92,True,10,8.094360912759e-09,7.944189222491e-09,0.981447,52.900711,17.23,D,8.090958991783813e-09,20217.28883504201,43.05722915699807,1430337328.016999,1430.337328016999,7,5.5,550.0
16.0,V2V,ns_3,ns_4,-63.33,86.33,0.27,True,2,4.650440270677e-10,3.999705134609e-10,0.86007,6.146441,7.89,D,4.6451527522274915e-10,1160.707834139803,30.647229156998073,1018203156.5765176,1018.2031565765176,7,5.5,550.0
16.0,V2V,ns_3,ns_5,-64.8,87.8,0.25,True,2,3.310227167878e-10,2.668049295954e-10,0.806002,4.154689,6.19,D,3.3113112148259143e-10,827.4140966581494,29.17722915699808,969420829.3074543,969.4208293074544,7,5.5,550.0
16.0,V2V,ns_3,ns_6,-66.28,89.28,0.22,True,2,2.355750357133e-10,1.840941203787e-10,0.781467,3.575968,5.53,D,2.355049283896009e-10,588.4680869305369,27.697229156998073,920326989.9377848,920.3269899377848,7,5.5,550.0
16.0,V2V,ns_3,ns_7,-67.85,90.85,0.18,True,2,1.639963399669e-10,1.307792634962e-10,0.797452,3.937109,5.95,D,1.6405897731995418e-10,409.94247206385353,26.127229156998084,868279263.4588779,868.279263458878,7,5.5,550.0
16.0,V2V,ns_3,ns_8,-70.41,93.41,0.14,True,2,9.095127128148e-11,5.928219735985001e-11,0.651802,1.871927,2.72,D,9.099132726322526e-11,227.36463584014305,23.56722915699808,783519544.4467342,783.5195444467342,6,4.4,440.00000000000006
16.0,V2V,ns_3,ns_9,-72.74,95.74,0.08,True,2,5.3188356599910006e-11,4.848041798806e-11,0.911486,10.297589,10.13,D,5.3210825926679526e-11,132.96058452443657,21.237229156998083,706566476.6010119,706.5664766010119,6,4.4,440.00000000000006
16.0,V2V,ns_3,ns_10,-72.09,95.09,0.12,True,2,6.183331788809001e-11,3.974323642321e-11,0.642748,1.799144,2.55,D,6.180164001384151e-11,154.4268865913081,21.887229156998067,728009228.0372173,728.0092280372172,6,4.4,440.00000000000006
16.0,V2V,ns_3,ns_11,-74.5,97.5,0.06,True,2,3.54912277734e-11,3.269481587406e-11,0.921208,11.691702,10.68,D,3.548133892335753e-11,88.65901779949407,19.47722915699807,648637678.9864179,648.6376789864179,5,3.3,330.0
16.0,V2V,ns_3,ns_12,-76.42,99.42,0.01,True,2,2.281316753452e-11,2.272862687453e-11,0.996294,268.848467,24.3,D,2.280342072000416e-11,56.98006176912583,17.55722915699807,585748496.526432,585.7484965264321,5,3.3,330.0
16.0,V2V,ns_3,ns_13,-75.67,98.67,0.08,True,2,2.711487407516e-11,1.957521799615e-11,0.721937,2.596301,4.14,D,2.7101916318908415e-11,67.72093033210498,18.307229156998073,610267766.2452637,610.2677662452637,5,3.3,330.0
16.0,V2V,ns_3,ns_14,-75.45,98.45,0.08,True,2,2.84785648285e-11,1.685930700032e-11,0.592,1.45098,1.62,D,2.8510182675039097e-11,71.23983676921313,18.527229156998075,617472272.7843,617.4722727843,5,3.3,330.0
16.0,V2V,ns_3,ns_15,-78.16,101.16,0.03,True,2,1.527462261257e-11,1.453102866203e-11,0.951318,19.541618,12.91,D,1.5275660582380733e-11,38.17006642274046,15.817229156998076,529167966.9631907,529.1679669631907,5,3.3,330.0
16.0,V2V,ns_3,wn_0,-92.96,115.96,317.32,False,1,5.061296564219e-13,5.061296564219e-13,1.0,inf,inf,D,5.058246620031147e-13,1.2639296901627053,1.0172291569980791,117882915.37401596,117.88291537401597,2,0.88,88.0
16.0,V2V,ns_3,wn_1,-93.34,116.34,331.69,False,1,4.632383984028e-13,4.632383984028e-13,1.0,inf,inf,D,4.634469197362884e-13,1.1580382802006206,0.6372291569980773,110972045.61909804,110.97204561909804,2,0.88,88.0
16.0,V2V,ns_4,we_0,-92.85,115.85,313.5,False,1,5.185329438663999e-13,5.185329438663999e-13,1.0,inf,inf,D,5.18800038928961e-13,1.2963519213617214,1.127229156998072,119934375.53834064,119.93437553834065,2,0.88,88.0
16.0,V2V,ns_4,we_1,-92.98,115.98,318.01,False,1,5.039380317249999e-13,5.039380317249999e-13,1.0,inf,inf,D,5.035006087879047e-13,1.258122460739392,0.9972291569980728,117512372.73468427,117.51237273468428,2,0.88,88.0
16.0,V2V,ns_4,we_2,-93.13,116.13,323.57,False,1,4.867844497746999e-13,4.867844497746999e-13,1.0,inf,inf,D,4.864072056914629e-13,1.21541030907412,0.8472291569980849,114757392.04716772,114.75739204716773,2,0.88,88.0
16.0,V2V,ns_4,we_3,-93.3,116.3,330.27,False,1,4.672338445069e-13,4.672338445069e-13,1.0,inf,inf,D,4.677351412871982e-13,1.1687534764797554,0.6772291569980731,111686607.03115708,111.68660703115708,2,0.88,88.0
16.0,V2V,ns_4,ew_0,-93.03,116.03,320.09,False,1,4.974228747039e-13,4.974228747039e-13,1.0,inf,inf,D,4.97737084978935e-13,1.2437208520213268,0.9472291569980652,116589319.71340504,116.58931971340505,2,0.88,88.0
16.0,V2V,ns_4,ew_1,-93.18,116.18,325.64,False,1,4.806054767318999e-13,4.806054767318999e-13,1.0,inf,inf,D,4.80839348449727e-13,1.2014976223131608,0.7972291569980596,113848528.61195192,113.84852861195192,2,0.88,88.0
16.0,V2V,ns_4,ew_2,-93.36,116.36,332.36,False,1,4.613753769887e-13,4.613753769887e-13,1.0,inf,inf,D,4.613175745603792e-13,1.1527175776121414,0.6172291569980703,110615905.98188622,110.61590598188624,2,0.88,88.0
16.0,V2V,ns_4,ns_0,-67.55,90.55,7.25,True,4,1.759605213173e-10,1.567322184341e-10,0.890724,8.151121,9.11,D,1.7579236139586926e-10,439.2612728532465,26.427229156998074,878221613.4390581,878.221613439058,7,5.5,550.0
16.0,V2V,ns_4,ns_1,-64.76,87.76,9.29,True,4,3.339395271702e-10,1.973728876893e-10,0.591044,1.44525,1.6,D,3.3419504002611355e-10,835.0700650327674,29.217229156998066,970748003.9066166,970.7480039066164,7,5.5,550.0
16.0,V2V,ns_4,ns_2,-64.66,87.66,4.35,True,4,3.420670133561e-10,2.668048188361e-10,0.779978,3.545005,5.5,D,3.4197944251370937e-10,854.5213456114677,29.31722915699808,974066004.077653,974.066004077653,7,5.5,550.0
16.0,V2V,ns_4,ns_3,-63.33,86.33,0.27,True,2,4.650393751768e-10,3.999705134609e-10,0.860079,6.14688,7.89,D,4.6451527522274915e-10,1160.707834139803,30.647229156998073,1018203156.5765176,1018.2031565765176,7,5.5,550.0
16.0,V2V,ns_4,ns_5,-50.95,73.95,0.35,True,2,8.042163572592e-09,7.944204108542e-09,0.987819,81.096851,19.09,D,8.035261221856161e-09,20078.11399764158,43.02722915699807,1429340799.0501,1429.3407990501,7,5.5,550.0
16.0,V2V,ns_4,ns_6,-57.48,80.48,0.11,True,2,1.788049670365e-09,1.780298333865e-09,0.995665,229.676306,23.61,D,1.7864875748520535e-09,4463.986943658304,36.49722915699808,1212444024.1341853,1212.4440241341854,7,5.5,550.0
16.0,V2V,ns_4,ns_7,-61.37,84.37,0.15,True,2,7.298254062558e-10,7.133058049759e-10,0.977365,43.17936,16.35,D,7.294575102545694e-10,1822.732409431708,32.60722915699808,1083267834.7549307,1083.2678347549308,7,5.5,550.0
16.0,V2V,ns_4,ns_8,-67.96,90.96,0.07,True,2,1.600672178904e-10,1.567322184341e-10,0.979165,46.996175,16.72,D,1.599558028614671e-10,399.6896623225064,26.01722915699808,864634147.890844,864.634147890844,7,5.5,550.0
16.0,V2V,ns_4,ns_9,-69.39,92.39,0.04,True,2,1.150911646183e-10,1.140969291029e-10,0.991361,114.758452,20.6,D,1.1508003889444355e-10,287.5563190765706,24.58722915699807,817270911.4617196,817.2709114617196,6,4.4,440.00000000000006
16.0,V2V,ns_4,ns_10,-70.08,93.08,0.12,True,2,9.821671638793e-11,8.475486117202e-11,0.862937,6.295927,7.99,D,9.817479430199843e-11,245.3143285907007,23.897229156998073,794435674.4471022,794.4356744471022,6,4.4,440.00000000000006
16.0,V2V,ns_4,ns_11,-71.41,94.41,0.1,True,2,7.229630876496001e-11,6.411651441899001e-11,0.886857,7.838402,8.94,D,7.227698036021703e-11,180.60214982562977,22.56722915699807,750463747.1282498,750.4637471282498,6,4.4,440.00000000000006
16.0,V2V,ns_4,ns_12,-72.55,95.55,0.11,True,2,5.563445861343e-11,3.9183054608540006e-11,0.704295,2.381745,3.77,D,5.559042572704037e-11,138.90661101209486,21.427229156998074,712832032.5608476,712.8320325608477,6,4.4,440.00000000000006
16.0,V2V,ns_4,ns_13,-74.87,97.87,0.02,True,2,3.258067550827e-11,3.2276433663600005e-11,0.990662,106.088082,20.26,D,3.258367010020087e-11,81.41846601749342,19.107229156998073,636489570.714021,636.4895707140209,5,3.3,330.0
16.0,V2V,ns_4,ns_14,-75.5,98.5,0.05,True,2,2.821129950292e-11,2.669574285488e-11,0.946278,17.61448,12.46,D,2.8183829312644548e-11,70.42436110106084,18.47722915699808,615834432.1037408,615.8344321037408,5,3.3,330.0
16.0,V2V,ns_4,ns_15,-76.25,99.25,0.05,True,2,2.373562021814e-11,2.2180703346290003e-11,0.93449,14.26488,11.54,D,2.3713737056616552e-11,59.25471528389942,17.72722915699807,591300223.9972949,591.3002239972949,5,3.3,330.0
16.0,V2V,ns_4,ns_16,-76.01,99.01,0.08,True,2,2.5032466171480003e-11,1.7414698474910002e-11,0.695684,2.286063,3.59,D,2.5061092530321087e-11,62.62142061549496,17.967229156998066,599144068.1352142,599.1440681352142,5,3.3,330.0
16.0,V2V,ns_4,ns_17,-78.19,101.19,0.02,True,2,1.5182081285330003e-11,1.497465014983e-11,0.986337,72.190947,18.58,D,1.5170503674593368e-11,37.90730553371656,15.787229156998077,528196916.7006249,528.1969167006249,5,3.3,330.0
16.0,V2V,ns_5,we_0,-93.19,116.19,325.89,False,1,4.798564337953999e-13,4.798564337953999e-13,1.0,inf,inf,D,4.797334486366901e-13,1.198734254464493,0.7872291569980828,113667324.63329026,113.66732463329026,2,0.88,88.0
16.0,V2V,ns_5,we_1,-93.3,116.3,330.23,False,1,4.673312490587e-13,4.673312490587e-13,1.0,inf,inf,D,4.677351412871982e-13,1.1687534764797554,0.6772291569980731,111686607.03115708,111.68660703115708,2,0.88,88.0
16.0,V2V,ns_5,ew_0,-93.34,116.34,331.77,False,1,4.629966672415999e-13,4.629966672415999e-13,1.0,inf,inf,D,4.634469197362884e-13,1.1580382802006206,0.6372291569980773,110972045.61909804,110.97204561909804,2,0.88,88.0
16.0,V2V,ns_5,ns_0,-67.29,90.29,7.27,True,4,1.866360548068e-10,1.205030148896e-10,0.645658,1.82213,2.61,D,1.8663796908346655e-10,466.3617418377475,26.687229156998065,886839582.9928806,886.8395829928805,7,5.5,550.0
16.0,V2V,ns_5,ns_1,-67.02,90.02,7.67,True,4,1.987165690814e-10,1.472832975554e-10,0.741173,2.86358,4.57,D,1.9860949173573716e-10,496.27559154357107,26.957229156998075,895790180.888391,895.790180888391,7,5.5,550.0
16.0,V2V,ns_5,ns_2,-67.05,90.05,0.1,True,2,1.971747178275e-10,1.905601491029e-10,0.966453,28.809157,14.6,D,1.972422736114853e-10,492.8592544015125,26.927229156998074,894795613.4604143,894.7956134604143,7,5.5,550.0
16.0,V2V,ns_5,ns_3,-64.8,87.8,0.25,True,2,3.310183141053e-10,2.668049295954e-10,0.806013,4.154974,6.19,D,3.3113112148259143e-10,827.4140966581494,29.17722915699808,969420829.3074543,969.4208293074544,7,5.5,550.0
16.0,V2V,ns_5,ns_4,-50.95,73.95,0.35,True,2,8.042170151695e-09,7.944204108542e-09,0.987818,81.091405,19.09,D,8.035261221856161e-09,20078.11399764158,43.02722915699807,1429340799.0501,1429.3407990501,7,5.5,550.0
16.0,V2V,ns_5,ns_6,-51.88,74.88,0.28,True,2,6.480526635846e-09,6.41975339668e-09,0.990622,105.634544,20.24,D,6.4863443354823755e-09,16207.75696022582,42.09722915699807,1398448583.523645,1398.4485835236449,7,5.5,550.0
16.0,V2V,ns_5,ns_7,-58.36,81.36,0.09,True,2,1.459175307226e-09,1.454266968683e-09,0.996636,296.284976,24.72,D,1.4588142602753475e-09,3645.2130441662857,35.61722915699807,1183218314.3565938,1183.2183143565935,7,5.5,550.0
16.0,V2V,ns_5,ns_8,-65.63,88.63,0.24,True,2,2.73511344784e-10,2.121419325665e-10,0.775624,3.456802,5.39,D,2.735268726306714e-10,683.475443854751,28.347229156998075,941885497.4260888,941.8854974260888,7,5.5,550.0
